   x,    x,    x,      0,      0
  -1,    1,   37,    802,  -4017
   1,    7,   51,   4076,   -405
   2,    0,  -25,   1570,   3783
  -4,    7,  -59,  -3168,   2596
   3,    3,    8,  -3407,  -2273
  -4,    2,   67,   1192,  -3919
   1,    6,   24,   4096,      3
  -3,    0,  -58,   1192,   3919
  -3,    7,  -45,  -3407,   2273
  -1,   -1,   31,  -3164,  -2601
  -7,    5,   66,   1565,  -3785
   1,    3,   -9,   4076,    405
  -7,    0,  -66,    796,   4018
  -2,    5,  -12,  -3611,   1934
  -3,   -2,   58,  -2899,  -2894
  -6,    5,   40,   1934,  -3611
   0,   -1,  -44,   4017,    802
  -8,    1,  -61,    398,   4077
   0,    1,   25,  -3783,   1570
  -6,   -3,   57,  -2596,  -3168
  -4,    4,    3,   2273,  -3407
  -3,   -5,  -64,   3921,   1186
  -7,    1,  -12,      3,   4096
   0,   -3,   59,  -3921,   1186
  -7,   -3,   44,  -2273,  -3407
   0,    0,  -30,   2596,  -3168
  -4,   -7,  -55,   3785,   1565
  -1,    0,   10,   -405,   4076
   0,   -7,   67,  -4017,    802
  -5,   -2,    8,  -1934,  -3611
   2,   -3,  -59,   2899,  -2894
  -4,   -5,  -41,   3611,   1934
   1,    0,   43,   -796,   4018
  -1,   -8,   44,  -4077,    398
  -1,    0,  -21,  -1570,  -3783
   3,   -6,  -69,   3168,  -2596
  -4,   -4,   -2,   3404,   2278
   5,   -3,   60,  -1186,   3921
  -1,   -5,   26,  -4096,      3
   3,    0,  -46,  -1186,  -3921
   3,   -8,  -42,   3407,  -2273
   0,    0,   32,   3164,   2601
   6,   -4,   58,  -1565,   3785
  -1,   -3,  -11,  -4077,   -398
   6,    0,  -72,   -796,  -4018
   2,   -5,   -7,   3614,  -1928
   3,    2,   57,   2899,   2894
   6,   -5,   35,  -1928,   3614
   1,    1,  -44,  -4017,   -802
   9,   -1,  -50,   -398,  -4077
   0,   -1,   23,   3785,  -1565
   6,    3,   64,   2601,   3164
   3,   -3,    0,  -2278,   3404
   3,    5,  -65,  -3919,  -1192
   6,   -1,  -23,     -3,  -4096
   0,    3,   51,   3921,  -1186
   7,    3,   50,   2278,   3404
   0,    0,  -40,  -2601,   3164
   5,    7,  -52,  -3783,  -1570
   3,   -1,    9,    398,  -4077
   0,    6,   62,   4017,   -802
   6,    2,   10,   1928,   3614
  -3,    4,  -55,  -2894,   2899
   4,    5,  -34,  -3614,  -1928
  -1,    0,   47,    802,  -4017
   1,    8,   52,   4076,   -405
   1,    0,  -30,   1570,   3783
  -3,    6,  -71,  -3168,   2596
   3,    3,    4,  -3404,  -2278
  -5,    3,   64,   1186,  -3921
   1,    6,   21,   4096,     -3
  -4,    0,  -53,   1192,   3919
  -3,    8,  -53,  -3404,   2278
   0,    0,   41,  -3164,  -2601
  -7,    4,   55,   1570,  -3783
   1,    3,  -12,   4076,    405
  -7,    0,  -58,    802,   4017
  -2,    6,  -16,  -3614,   1928
  -4,   -3,   60,  -2894,  -2899
  -5,    4,   42,   1928,  -3614
  -1,   -1,  -43,   4017,    802
  -7,    1,  -46,    405,   4076
   0,    2,   17,  -3783,   1570
  -7,   -4,   61,  -2596,  -3168
  -4,    4,   -4,   2278,  -3404
  -3,   -5,  -57,   3919,   1192
  -6,    1,  -29,      3,   4096
   0,   -2,   55,  -3921,   1186
  -7,   -3,   45,  -2273,  -3407
   0,    0,  -38,   2601,  -3164
  -4,   -6,  -59,   3783,   1570
  -3,    1,   20,   -398,   4077
   0,   -7,   72,  -4017,    802
  -5,   -2,   16,  -1928,  -3614
   3,   -4,  -57,   2899,  -2894
  -5,   -6,  -42,   3611,   1934
   2,   -1,   47,   -796,   4018
  -1,   -9,   43,  -4076,    405
  -2,    0,  -30,  -1570,  -3783
   3,   -6,  -58,   3168,  -2596
  -4,   -4,    8,   3407,   2273
   5,   -3,   62,  -1186,   3921
  -1,   -5,   22,  -4096,     -3
   4,    0,  -62,  -1186,  -3921
   3,   -7,  -50,   3407,  -2273
   1,    1,   33,   3168,   2596
   6,   -4,   56,  -1570,   3783
  -1,   -3,   -5,  -4076,   -405
   8,    0,  -67,   -802,  -4017
   2,   -6,  -11,   3611,  -1934
   3,    2,   59,   2899,   2894
   5,   -4,   33,  -1928,   3614
   0,    1,  -36,  -4017,   -802
   8,   -1,  -55,   -405,  -4076
   0,   -1,   16,   3783,  -1570
   6,    3,   68,   2596,   3168
   3,   -3,   -6,  -2278,   3404
   2,    4,  -58,  -3919,  -1192
   7,   -1,  -25,      3,  -4096
   0,    2,   53,   3921,  -1186
   8,    3,   47,   2273,   3407
   0,    1,  -37,  -2601,   3164
   4,    6,  -61,  -3783,  -1570
   3,   -1,   17,    398,  -4077
   0,    7,   68,   4017,   -802
   6,    2,   14,   1928,   3614
  -3,    4,  -55,  -2894,   2899
   5,    6,  -34,  -3614,  -1928
  -2,    1,   41,    802,  -4017
   1,    8,   51,   4077,   -398
   2,    0,  -22,   1570,   3783
  -3,    6,  -61,  -3164,   2601
   3,    3,   -5,  -3407,  -2273
  -5,    2,   71,   1186,  -3921
   1,    6,   31,   4096,     -3
  -3,    0,  -49,   1192,   3919
  -3,    7,  -42,  -3407,   2273
   0,    0,   30,  -3168,  -2596
  -7,    5,   57,   1565,  -3785
   1,    4,  -21,   4077,    398
  -6,    0,  -68,    802,   4017
  -2,    5,  -15,  -3614,   1928
  -3,   -2,   54,  -2894,  -2899
  -6,    5,   32,   1934,  -3611
  -1,   -2,  -45,   4017,    802
  -8,    1,  -55,    405,   4076
   0,    2,   28,  -3785,   1565
  -6,   -3,   64,  -2601,  -3164
  -3,    3,   -6,   2273,  -3407
  -3,   -5,  -63,   3921,   1186
  -7,    1,  -25,     -3,   4096
   0,   -3,   51,  -3921,   1186
  -7,   -3,   51,  -2278,  -3404
   0,   -1,  -41,   2601,  -3164
  -4,   -7,  -54,   3785,   1565
  -3,    1,   12,   -398,   4077
   0,   -6,   57,  -4018,    796
  -6,   -2,   10,  -1934,  -3611
   3,   -4,  -64,   2899,  -2894
  -4,   -5,  -38,   3611,   1934
   1,   -1,   41,   -802,   4017
  -1,   -7,   57,  -4077,    398
  -1,    0,  -29,  -1570,  -3783
   4,   -7,  -60,   3168,  -2596
  -3,   -3,    1,   3407,   2273
   5,   -2,   63,  -1186,   3921
  -1,   -7,   31,  -4096,      3
   4,    0,  -62,  -1192,  -3919
   3,   -7,  -42,   3404,  -2278
   0,    0,   35,   3168,   2596
   7,   -4,   63,  -1570,   3783
  -1,   -4,  -13,  -4077,   -398
   8,    0,  -62,   -802,  -4017
   2,   -5,  -15,   3614,  -1928
   4,    2,   58,   2894,   2899
   6,   -5,   34,  -1928,   3614
   1,    2,  -39,  -4018,   -796
   8,   -1,  -52,   -398,  -4077
   0,   -2,   26,   3783,  -1570
   6,    3,   66,   2596,   3168
   3,   -3,   -6,  -2273,   3407
   2,    4,  -67,  -3919,  -1192
   6,   -1,  -25,      3,  -4096
   0,    3,   60,   3921,  -1186
   8,    3,   50,   2273,   3407
   0,    1,  -32,  -2596,   3168
   5,    7,  -58,  -3783,  -1570
   3,   -1,   13,    398,  -4077
   0,    8,   60,   4017,   -802
   6,    2,   13,   1928,   3614
  -2,    3,  -59,  -2899,   2894
   5,    6,  -38,  -3614,  -1928
  -2,    1,   46,    796,  -4018
   1,    7,   63,   4077,   -398
   2,    0,  -32,   1565,   3785
  -3,    7,  -62,  -3168,   2596
   3,    3,    3,  -3404,  -2278
  -5,    3,   60,   1186,  -3921
   2,    8,   20,   4096,      3
  -4,    0,  -61,   1192,   3919
  -3,    7,  -45,  -3404,   2278
   0,    0,   36,  -3164,  -2601
  -6,    4,   53,   1570,  -3783
   1,    2,  -13,   4077,    398
  -8,    0,  -66,    796,   4018
  -2,    5,  -11,  -3614,   1928
  -4,   -3,   59,  -2894,  -2899
  -5,    4,   32,   1934,  -3611
  -1,   -2,  -36,   4018,    796
  -8,    1,  -55,    398,   4077
   0,    1,   23,  -3785,   1565
  -7,   -3,   75,  -2601,  -3164
  -3,    3,    0,   2278,  -3404
  -2,   -4,  -64,   3919,   1192
  -7,    1,  -23,     -3,   4096
   0,   -3,   46,  -3921,   1186
  -9,   -4,   44,  -2278,  -3404
   0,    0,  -41,   2601,  -3164
  -4,   -7,  -58,   3783,   1570
  -3,    1,   13,   -398,   4077
   0,   -6,   58,  -4017,    802
  -5,   -2,    6,  -1934,  -3611
   3,   -4,  -59,   2899,  -2894
  -5,   -6,  -31,   3614,   1928
   2,   -1,   46,   -796,   4018
  -1,   -7,   48,  -4076,    405
  -1,    0,  -18,  -1565,  -3785
   3,   -6,  -57,   3164,  -2601
  -3,   -3,   -4,   3404,   2278
   5,   -3,   68,  -1192,   3919
  -1,   -6,   21,  -4096,     -3
   2,    0,  -55,  -1192,  -3919
   3,   -7,  -44,   3407,  -2273
   0,    0,   48,   3168,   2596
   7,   -5,   54,  -1570,   3783
  -1,   -3,   -7,  -4077,   -398
   7,    0,  -67,   -802,  -4017
   2,   -5,  -16,   3611,  -1934
   5,    3,   61,   2894,   2899
   5,   -4,   37,  -1928,   3614
   0,    1,  -49,  -4017,   -802
   8,   -1,  -52,   -405,  -4076
   0,   -2,   33,   3783,  -1570
   7,    4,   65,   2601,   3164
   3,   -3,   -4,  -2278,   3404
   3,    5,  -67,  -3921,  -1186
   6,   -1,  -29,     -3,  -4096
   0,    4,   58,   3919,  -1192
   8,    3,   49,   2278,   3404
   0,    0,  -36,  -2601,   3164
   5,    7,  -65,  -3783,  -1570
   3,   -1,   10,    398,  -4077
   0,    7,   65,   4017,   -802
   6,    2,   14,   1928,   3614
  -3,    4,  -60,  -2894,   2899
   5,    6,  -37,  -3611,  -1934
  -1,    0,   36,    802,  -4017
   1,    8,   52,   4076,   -405
   2,    0,  -26,   1570,   3783
  -4,    7,  -64,  -3164,   2601
   3,    3,    7,  -3404,  -2278
  -4,    2,   69,   1186,  -3921
   1,    6,   27,   4096,     -3
  -3,    0,  -56,   1192,   3919
  -3,    7,  -46,  -3404,   2278
  -1,   -1,   43,  -3168,  -2596
  -7,    5,   64,   1565,  -3785
   1,    3,  -16,   4077,    398
  -7,    0,  -61,    796,   4018
  -2,    6,  -10,  -3614,   1928
  -4,   -3,   66,  -2899,  -2894
  -6,    5,   37,   1928,  -3614
  -1,   -2,  -41,   4018,    796
  -8,    1,  -53,    405,   4076
   0,    1,   28,  -3785,   1565
  -7,   -4,   59,  -2601,  -3164
  -3,    3,    7,   2278,  -3404
  -2,   -5,  -57,   3919,   1192
  -6,    1,  -32,     -3,   4096
   0,   -3,   48,  -3921,   1186
  -7,   -3,   49,  -2273,  -3407
  -1,    1,  -35,   2601,  -3164
  -4,   -6,  -54,   3785,   1565
  -4,    1,   14,   -398,   4077
   0,   -6,   59,  -4018,    796
  -6,   -2,    9,  -1934,  -3611
   2,   -4,  -63,   2894,  -2899
  -4,   -5,  -39,   3614,   1928
   2,   -1,   44,   -796,   4018
  -1,   -7,   54,  -4077,    398
  -1,    0,  -23,  -1570,  -3783
   4,   -7,  -58,   3164,  -2601
  -3,   -3,   11,   3407,   2273
   5,   -3,   59,  -1192,   3919
  -1,   -7,   32,  -4096,      3
   3,    0,  -57,  -1192,  -3919
   3,   -7,  -47,   3407,  -2273
   1,    1,   32,   3164,   2601
   6,   -4,   55,  -1570,   3783
  -1,   -4,  -19,  -4076,   -405
   7,    0,  -56,   -796,  -4018
   2,   -6,  -13,   3614,  -1928
   3,    2,   62,   2899,   2894
   5,   -4,   31,  -1928,   3614
   1,    2,  -51,  -4018,   -796
   7,   -1,  -60,   -398,  -4077
   0,   -2,   27,   3783,  -1570
   7,    4,   57,   2596,   3168
   3,   -3,    4,  -2273,   3407
   3,    6,  -68,  -3919,  -1192
   7,   -1,  -26,     -3,  -4096
   0,    3,   60,   3921,  -1186
   7,    3,   45,   2278,   3404
   0,    0,  -35,  -2596,   3168
   5,    7,  -60,  -3785,  -1565
   3,   -1,   19,    398,  -4077
   0,    8,   56,   4017,   -802
   5,    2,   21,   1934,   3611
  -2,    4,  -52,  -2899,   2894
   5,    6,  -34,  -3614,  -1928
  -2,    1,   43,    796,  -4018
   1,    7,   57,   4076,   -405
   3,    1,  -24,   1570,   3783
  -3,    6,  -70,  -3168,   2596
   3,    3,    5,  -3404,  -2278
  -5,    3,   66,   1192,  -3919
   1,    7,   24,   4096,      3
  -3,    0,  -53,   1186,   3921
  -3,    8,  -47,  -3404,   2278
   0,    0,   39,  -3168,  -2596
  -7,    5,   49,   1565,  -3785
   1,    3,  -15,   4077,    398
  -7,    0,  -67,    796,   4018
  -2,    6,  -13,  -3614,   1928
  -4,   -3,   51,  -2899,  -2894
  -5,    4,   43,   1928,  -3614
  -1,   -2,  -42,   4017,    802
  -8,    1,  -62,    405,   4076
   0,    2,   33,  -3783,   1570
  -6,   -3,   64,  -2596,  -3168
  -4,    4,   -2,   2273,  -3407
  -2,   -5,  -64,   3921,   1186
  -8,    2,  -20,     -3,   4096
   0,   -4,   55,  -3919,   1192
  -7,   -3,   43,  -2273,  -3407
   0,    0,  -33,   2596,  -3168
  -4,   -7,  -62,   3783,   1570
  -2,    1,   16,   -398,   4077
   0,   -7,   62,  -4017,    802
  -5,   -2,   16,  -1928,  -3614
   2,   -3,  -61,   2899,  -2894
  -5,   -6,  -37,   3611,   1934
   2,   -1,   41,   -796,   4018
  -1,   -8,   59,  -4077,    398
  -2,    0,  -21,  -1570,  -3783
   4,   -7,  -58,   3164,  -2601
  -3,   -3,   -9,   3407,   2273
   5,   -2,   61,  -1186,   3921
  -1,   -7,   20,  -4096,     -3
   3,    0,  -46,  -1192,  -3919
   3,   -7,  -56,   3404,  -2278
  -1,   -1,   30,   3168,   2596
   6,   -4,   54,  -1570,   3783
  -1,   -2,  -18,  -4076,   -405
   6,    0,  -66,   -796,  -4018
   2,   -7,  -10,   3611,  -1934
   3,    2,   67,   2899,   2894
   5,   -4,   36,  -1934,   3611
   1,    2,  -45,  -4017,   -802
   8,   -1,  -62,   -405,  -4076
   0,   -1,   31,   3785,  -1565
   7,    4,   68,   2596,   3168
   3,   -3,    2,  -2278,   3404
   3,    5,  -63,  -3919,  -1192
   8,   -2,  -21,      3,  -4096
   0,    4,   48,   3921,  -1186
   8,    3,   53,   2273,   3407
   0,    0,  -43,  -2601,   3164
   4,    7,  -59,  -3785,  -1565
   3,   -1,    7,    398,  -4077
   0,    6,   64,   4018,   -796
   6,    2,   14,   1934,   3611
  -3,    4,  -55,  -2899,   2894
   5,    6,  -39,  -3611,  -1934
  -1,    0,   48,    802,  -4017
   1,    8,   57,   4076,   -405
   2,    0,  -27,   1565,   3785
  -3,    6,  -55,  -3164,   2601
   3,    3,   -7,  -3407,  -2273
  -5,    3,   64,   1186,  -3921
   1,    7,   28,   4096,      3
  -3,    0,  -51,   1186,   3921
  -3,    6,  -43,  -3404,   2278
   1,    1,   36,  -3164,  -2601
  -7,    4,   57,   1570,  -3783
   1,    3,  -12,   4076,    405
  -6,    0,  -64,    796,   4018
  -2,    5,   -7,  -3611,   1934
  -4,   -3,   58,  -2899,  -2894
  -6,    5,   37,   1928,  -3614
  -1,   -1,  -43,   4017,    802
  -8,    1,  -51,    398,   4077
   0,    1,   28,  -3785,   1565
  -6,   -3,   54,  -2601,  -3164
  -3,    3,    5,   2273,  -3407
  -3,   -5,  -65,   3919,   1192
  -6,    1,  -25,      3,   4096
   0,   -3,   56,  -3919,   1192
  -6,   -3,   50,  -2273,  -3407
   0,    0,  -30,   2601,  -3164
  -5,   -7,  -69,   3783,   1570
  -3,    1,   10,   -398,   4077
   0,   -7,   63,  -4017,    802
  -6,   -2,   12,  -1934,  -3611
   2,   -3,  -57,   2894,  -2899
  -5,   -7,  -46,   3611,   1934
   1,    0,   48,   -796,   4018
  -1,   -8,   54,  -4077,    398
  -1,    0,  -14,  -1565,  -3785
   3,   -6,  -63,   3164,  -2601
  -4,   -4,   -4,   3407,   2273
   5,   -3,   62,  -1186,   3921
  -1,   -7,   20,  -4096,     -3
   2,    0,  -55,  -1186,  -3921
   3,   -7,  -47,   3404,  -2278
   0,    0,   33,   3164,   2601
   6,   -4,   66,  -1570,   3783
  -1,   -2,  -10,  -4076,   -405
   7,    0,  -64,   -796,  -4018
   2,   -6,  -16,   3614,  -1928
   3,    2,   55,   2899,   2894
   6,   -5,   36,  -1928,   3614
   0,    1,  -46,  -4018,   -796
   8,   -1,  -58,   -398,  -4077
   0,   -2,   22,   3783,  -1570
   6,    3,   67,   2596,   3168
   3,   -3,    7,  -2273,   3407
   3,    5,  -61,  -3921,  -1186
   7,   -1,  -20,     -3,  -4096
   0,    3,   50,   3919,  -1192
   8,    3,   51,   2273,   3407
   1,   -1,  -36,  -2601,   3164
   4,    6,  -56,  -3783,  -1570
   2,   -1,   11,    398,  -4077
   0,    6,   74,   4017,   -802
   6,    2,   15,   1928,   3614
  -2,    4,  -52,  -2899,   2894
   4,    5,  -30,  -3611,  -1934
  -1,    1,   45,    796,  -4018
   1,    9,   52,   4077,   -398
   2,    0,  -25,   1565,   3785
  -3,    6,  -67,  -3164,   2601
   3,    3,    1,  -3404,  -2278
  -5,    3,   59,   1186,  -3921
   1,    6,   30,   4096,     -3
  -3,    0,  -53,   1192,   3919
  -3,    8,  -43,  -3407,   2273
   0,    0,   37,  -3168,  -2596
  -6,    4,   64,   1565,  -3785
   1,    4,  -15,   4077,    398
  -7,    0,  -66,    802,   4017
  -2,    5,  -13,  -3614,   1928
  -4,   -3,   54,  -2894,  -2899
  -6,    5,   25,   1934,  -3611
  -1,   -2,  -42,   4018,    796
  -8,    1,  -59,    405,   4076
   0,    2,   17,  -3783,   1570
  -6,   -3,   59,  -2601,  -3164
  -2,    2,   -1,   2278,  -3404
  -2,   -5,  -65,   3921,   1186
  -7,    1,  -27,      3,   4096
   0,   -2,   55,  -3921,   1186
  -7,   -3,   40,  -2273,  -3407
   0,    0,  -31,   2601,  -3164
  -5,   -7,  -56,   3783,   1570
  -3,    1,   12,   -405,   4076
   0,   -7,   63,  -4017,    802
  -5,   -1,   14,  -1934,  -3611
   2,   -3,  -61,   2894,  -2899
  -4,   -5,  -42,   3611,   1934
   1,   -1,   39,   -796,   4018
  -1,   -8,   51,  -4077,    398
  -2,    0,  -22,  -1570,  -3783
   4,   -7,  -62,   3164,  -2601
  -4,   -4,    2,   3407,   2273
   4,   -2,   66,  -1186,   3921
  -1,   -6,   25,  -4096,     -3
   3,    0,  -58,  -1192,  -3919
   3,   -7,  -54,   3407,  -2273
   0,    0,   29,   3168,   2596
   7,   -5,   56,  -1565,   3785
  -1,   -3,  -11,  -4076,   -405
   7,    0,  -65,   -796,  -4018
   2,   -6,   -9,   3614,  -1928
   3,    2,   59,   2899,   2894
   5,   -4,   38,  -1928,   3614
   1,    1,  -51,  -4017,   -802
   8,   -1,  -51,   -405,  -4076
   0,   -1,   22,   3783,  -1570
   7,    3,   66,   2601,   3164
   3,   -3,    7,  -2278,   3404
   3,    6,  -61,  -3921,  -1186
   6,   -1,  -25,      3,  -4096
   0,    3,   49,   3921,  -1186
   8,    3,   49,   2278,   3404
   1,   -1,  -26,  -2601,   3164
   4,    6,  -51,  -3785,  -1565
   3,   -1,   10,    405,  -4076
   0,    6,   67,   4018,   -796
   6,    2,    5,   1934,   3611
  -2,    3,  -58,  -2894,   2899
   4,    5,  -34,  -3611,  -1934
  -1,    0,   39,    796,  -4018
   1,    8,   57,   4077,   -398
   1,    0,  -23,   1570,   3783
  -3,    6,  -62,  -3164,   2601
   3,    3,   -3,  -3404,  -2278
  -4,    2,   66,   1186,  -3921
   1,    7,   30,   4096,      3
  -3,    0,  -51,   1192,   3919
  -3,    7,  -44,  -3404,   2278
   0,    0,   37,  -3164,  -2601
  -7,    5,   54,   1570,  -3783
   1,    4,  -21,   4076,    405
  -6,    0,  -70,    796,   4018
  -2,    5,  -14,  -3614,   1928
  -4,   -3,   61,  -2894,  -2899
  -5,    4,   27,   1934,  -3611
  -1,   -2,  -42,   4018,    796
  -9,    1,  -54,    405,   4076
   0,    2,   26,  -3785,   1565
  -7,   -4,   63,  -2596,  -3168
  -2,    2,   -3,   2273,  -3407
  -2,   -5,  -73,   3921,   1186
  -7,    1,  -31,      3,   4096
   0,   -3,   55,  -3921,   1186
  -7,   -3,   45,  -2273,  -3407
   0,    0,  -32,   2596,  -3168
  -5,   -8,  -61,   3783,   1570
  -4,    1,   12,   -405,   4076
   0,   -7,   66,  -4017,    802
  -5,   -2,   13,  -1934,  -3611
   2,   -3,  -62,   2894,  -2899
  -5,   -6,  -44,   3611,   1934
   1,   -1,   46,   -802,   4017
  -1,   -8,   48,  -4077,    398
  -2,    0,  -24,  -1570,  -3783
   4,   -7,  -60,   3164,  -2601
  -4,   -4,   -2,   3407,   2273
   5,   -3,   60,  -1192,   3919
  -1,   -6,   24,  -4096,     -3
   3,    0,  -45,  -1192,  -3919
   3,   -7,  -58,   3404,  -2278
   0,    0,   41,   3168,   2596
   6,   -4,   54,  -1565,   3785
  -1,   -3,  -19,  -4076,   -405
   6,    0,  -65,   -796,  -4018
   2,   -7,  -15,   3614,  -1928
   4,    3,   57,   2899,   2894
   5,   -4,   43,  -1928,   3614
   1,    2,  -45,  -4017,   -802
   8,   -1,  -55,   -405,  -4076
   0,   -2,   32,   3783,  -1570
   6,    3,   64,   2596,   3168
   4,   -4,    7,  -2278,   3404
   3,    5,  -58,  -3919,  -1192
   7,   -1,  -24,      3,  -4096
   0,    4,   55,   3919,  -1192
   7,    3,   50,   2278,   3404
   1,   -1,  -34,  -2601,   3164
   4,    6,  -70,  -3783,  -1570
   3,   -1,   10,    398,  -4077
   0,    7,   63,   4018,   -796
   6,    2,   16,   1928,   3614
  -2,    4,  -56,  -2899,   2894
   6,    7,  -36,  -3614,  -1928
  -1,    0,   50,    796,  -4018
   1,    8,   48,   4077,   -398
   2,    0,  -24,   1565,   3785
  -3,    6,  -65,  -3168,   2596
   3,    3,    1,  -3407,  -2273
  -6,    3,   62,   1192,  -3919
   1,    6,   22,   4096,      3
  -3,    0,  -44,   1186,   3921
  -3,    8,  -46,  -3404,   2278
   0,    0,   34,  -3164,  -2601
  -6,    4,   56,   1565,  -3785
   1,    3,  -18,   4076,    405
  -6,    0,  -67,    802,   4017
  -2,    6,   -8,  -3611,   1934
  -4,   -2,   55,  -2899,  -2894
  -5,    4,   42,   1934,  -3611
  -1,   -2,  -45,   4017,    802
  -8,    1,  -49,    405,   4076
   0,    1,   26,  -3783,   1570
  -6,   -3,   63,  -2596,  -3168
  -4,    4,    2,   2278,  -3404
  -3,   -5,  -61,   3919,   1192
  -6,    1,  -16,      3,   4096
   0,   -3,   55,  -3919,   1192
  -7,   -3,   39,  -2273,  -3407
   0,    0,  -30,   2601,  -3164
  -4,   -6,  -63,   3783,   1570
  -2,    1,   21,   -405,   4076
   0,   -7,   56,  -4017,    802
  -5,   -1,    7,  -1928,  -3614
   2,   -3,  -52,   2899,  -2894
  -5,   -6,  -39,   3611,   1934
   2,   -1,   51,   -802,   4017
  -1,   -7,   49,  -4077,    398
  -1,    0,  -23,  -1565,  -3785
   3,   -6,  -70,   3164,  -2601
  -3,   -3,    4,   3404,   2278
   6,   -3,   62,  -1186,   3921
  -1,   -6,   33,  -4096,      3
   3,    0,  -55,  -1186,  -3921
   3,   -8,  -44,   3407,  -2273
   0,    0,   33,   3168,   2596
   6,   -4,   63,  -1565,   3785
  -1,   -4,   -9,  -4076,   -405
   7,    0,  -59,   -802,  -4017
   2,   -5,  -15,   3614,  -1928
   3,    2,   63,   2894,   2899
   6,   -5,   37,  -1928,   3614
   0,    1,  -39,  -4018,   -796
   7,   -1,  -53,   -405,  -4076
   0,   -2,   23,   3783,  -1570
   7,    4,   59,   2596,   3168
   3,   -3,    6,  -2273,   3407
